,Unnamed: 0,COD_APE,DATA_INS,RESIDENZIALE,NON_RESIDENZIALE,COMUNE_CATASTALE,SEZIONE,FOGLIO,PARTICELLA,SUBALTERNO,PROPRIETA_PUBBLICA,USO_PUBBLICO,CLASSIFICAZIONE_DPR,INTERO_EDIFICIO,UNITA_IMMOBILIARE,GRUPPO_UNITA_IMMOBILIARI,NUMERO_UNITA_IMMOBILIARI,NUOVA_COSTRUZIONE,PASSAGGIO_PROPRIETA,LOCAZIONE,RISTRUTTURAZIONE_IMPORTANTE,RIQUALIFICAZIONE_ENERGETICA,OGGETTO_ALTRO,OGGETTO_ALTRO_TXT,REGIONE,COMUNE,INDIRIZZO,FullAddress,PIANO,INTERNO,WGS84_X,WGS84_Y,location,ZONA_CLIMATICA,ANNO_COSTRUZIONE,SUPERF_UTILE_RISCALDATA,SUPERF_UTILE_RAFFRESCATA,VOLUME_LORDO_RISCALDATO,VOLUME_LORDO_RAFFRESCATO,CLIMATIZZAZIONE_INVERNALE,CLIMATIZZAZIONE_ESTIVA,VENTILAZIONE_MECCANICA,PROD_ACQUA_CALDA_SANITARIA,ILLUMINAZIONE,TRASPORTO_PERSONE_COSE,PI,PE,EDIFICIO_ENERGIA_QUASI_ZERO,CLASSE_ENERGETICA,EP_GL_NREN,Y,Z,EP_GL_REN,EMISSIONI_CO2,CONSUMI_ENERGIA_ELETTRICA,CONSUMI_GAS_NATURALE,CONSUMI_GPL,CONSUMI_CARBONE,CONSUMI_GASOLIO,CONSUMI_BIOMASSE_SOLIDE,CONSUMI_BIOMASSE_LIQUIDE,CONSUMI_BIOMASSE_GASSOSE,CONSUMI_SOLARE_FOTOVOLTAICO,CONSUMI_SOLARE_TERMICO,CONSUMI_EOLICO,CONSUMI_TELERISCALDAMENTO,CONSUMI_TELERAFFRESCAMENTO,CONSUMI_ALTRO,RIQ_CLASSE_RAGG,RIQ_EP_GL_NREN_RAGG,DS_CODICE_INTERVENTO_1,DS_TIPO_INTERVENTO_1,FL_COMPORTA_RISTRUT_1,NM_TEMPO_RITORNO_INVESTIM_1,DS_CLASSE_RAGGIUNGIBILE_1,NM_EP_GL_NREN_RAGGIUNG_1,DS_CODICE_INTERVENTO_2,DS_TIPO_INTERVENTO_2,FL_COMPORTA_RISTRUT_2,NM_TEMPO_RITORNO_INVESTIM_2,DS_CLASSE_RAGGIUNGIBILE_2,NM_EP_GL_NREN_RAGGIUNG_2,DS_CODICE_INTERVENTO_3,DS_TIPO_INTERVENTO_3,FL_COMPORTA_RISTRUT_3,NM_TEMPO_RITORNO_INVESTIM_3,DS_CLASSE_RAGGIUNGIBILE_3,NM_EP_GL_NREN_RAGGIUNG_3,DS_CODICE_INTERVENTO_4,DS_TIPO_INTERVENTO_4,FL_COMPORTA_RISTRUT_4,NM_TEMPO_RITORNO_INVESTIM_4,DS_CLASSE_RAGGIUNGIBILE_4,NM_EP_GL_NREN_RAGGIUNG_4,DS_CODICE_INTERVENTO_5,DS_TIPO_INTERVENTO_5,FL_COMPORTA_RISTRUT_5,NM_TEMPO_RITORNO_INVESTIM_5,DS_CLASSE_RAGGIUNGIBILE_5,NM_EP_GL_NREN_RAGGIUNG_5,DS_CODICE_INTERVENTO_6,DS_TIPO_INTERVENTO_6,FL_COMPORTA_RISTRUT_6,NM_TEMPO_RITORNO_INVESTIM_6,DS_CLASSE_RAGGIUNGIBILE_6,NM_EP_GL_NREN_RAGGIUNG_6,DS_CODICE_INTERVENTO_7,DS_TIPO_INTERVENTO_7,FL_COMPORTA_RISTRUT_7,NM_TEMPO_RITORNO_INVESTIM_7,DS_CLASSE_RAGGIUNGIBILE_7,NM_EP_GL_NREN_RAGGIUNG_7,ENERGIA_ESPORTATA,VETTORE_ENERGETICO,SUPERFICIE_DISPERDENTE,RAPPORTO_SV,EP_H_ND,A_SOL_EST_A_SUP_UTILE,Y_IE,CI_TIPO_IMPIANTO_1,CI_CODICE_CATASTO_1,CI_VETTORE_ENERGETICO_1,CI_POTENZA_NOMINALE_1,CI_TIPO_IMPIANTO_2,CI_VETTORE_ENERGETICO_2,CI_POTENZA_NOMINALE_2,CI_EFFICIENZA_MEDIA,CI_EPREN,CI_EPNREN,CE_TIPO_IMPIANTO_1,CE_VETTORE_ENERGETICO_1,CE_POTENZA_NOMINALE_1,CE_TIPO_IMPIANTO_2,CE_VETTORE_ENERGETICO_2,CE_POTENZA_NOMINALE_2,CE_EFFICIENZA_MEDIA,CE_EPREN,CE_EPNREN,PA_TIPO_IMPIANTO,PA_VETTORE_ENERGETICO,PA_POTENZA_NOMINALE,PA_EFFICIENZA_MEDIA,PA_EPREN,PA_EPNREN,IC_TIPO_IMPIANTO,IC_VETTORE_ENERGETICO,IC_POTENZA_NOMINALE,IC_EFFICIENZA_MEDIA,IC_EPREN,IC_EPNREN,PFR_TIPO_IMPIANTO_1,PFR_VETTORE_ENERGETICO_1,PFR_POTENZA_NOMINALE_1,PFR_EFFICIENZA_MEDIA_1,PFR_EPREN_1,PFR_EPNREN_1,PFR_TIPO_IMPIANTO_2,PFR_VETTORE_ENERGETICO_2,PFR_POTENZA_NOMINALE_2,PFR_EFFICIENZA_MEDIA_2,PFR_EPREN_2,PFR_EPNREN_2,VM_TIPO_IMPIANTO,VM_ANNO_INSTALLAZIONE,VM_VETTORE_ENERGETICO,VM_POTENZA_NOMINALE,VM_EFFICIENZA_MEDIA,VM_EPREN,VM_EPNREN,ILL_TIPO_IMPIANTO,ILL_VETTORE_ENERGETICO,ILL_POTENZA_NOMINALE,ILL_EFFICIENZA_MEDIA,ILL_EPREN,ILL_EPNREN,TPC_TIPO_IMPIANTO_1,TPC_VETTORE_ENERGETICO_1,TPC_POTENZA_NOMINALE_1,TPC_EFFICIENZA_MEDIA_1,TPC_EPREN_1,TPC_EPNREN_1,TPC_TIPO_IMPIANTO_2,TPC_VETTORE_ENERGETICO_2,TPC_POTENZA_NOMINALE_2,TPC_EFFICIENZA_MEDIA_2,TPC_EPREN_2,TPC_EPNREN_2,SOPRALLUOGO,SW_REQUISITI,SW_SEMPLIFICATO,ENTE_PUBBLICO,TECNICO_ABILITATO,SOCIETA,NOME_DENOMINAZIONE_CERT,TITOLO_CERT,ORDINE_CERT,Limiti amministrativi 2015 delle province di Regione Lombardia,ATS Regione Lombardia,:@computed_region_6hky_swhk,lat,lng,geometry,index_right,COD_REG,COD_ISTAT,PRO_COM,SEZ2011,SEZ,COD_STAGNO,COD_FIUME,COD_LAGO,COD_LAGUNA,COD_VAL_P,COD_ZONA_C,COD_IS_AMM,COD_IS_LAC,COD_IS_MAR,COD_AREA_S,COD_MONT_D,LOC2011,COD_LOC,TIPO_LOC,COM_ASC,COD_ASC,ACE,Shape_Leng,Shape_Area
60,60,1209200021619,04/07/2019,True,False,LUINO,LU,7,363,517,False,False,E.1 (1),False,True,False,8,False,True,False,False,False,False,,Lombardia,LUINO,Via Pellegrini 3C,Via Pellegrini 3C LUINO,,,,,,E,1961-1976,66.0,0.0,240.0,0.0,True,False,False,True,False,False,red,red,False,G,263.69,"B (68,15)",,0.82,50.28,114.74,1646.02,0,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,3.0,Impianto climatizzazione - inverno,No,7.0,9.0,234.35,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,188.6,0.79,148.97,0.08,0.26,Generatore a combustione,,Gas naturale,115.0,,,,0.64,0.7,233.56,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,90.0,0.63,0.11,30.13,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Sergio Massimiliano Jovane,Diploma di laurea in ingegneria,Ordine degli ingegneri,,,,46.00326099999999,8.745073999999999,POINT (480261.6518113132 5094441.400343984),25707,3.0,3012092.0,12092.0,120920000011,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209210003.0,10003.0,1.0,0.0,0,0,1645.93986079,74267.0675852
61,61,1717900018617,26/06/2017,True,False,SIRMIONE,NCT,10,153,13,False,False,E.1(1),False,True,False,1,False,True,False,False,False,False,,Lombardia,SIRMIONE,Via G. Garibaldi 34/36,Via G. Garibaldi 34/36 SIRMIONE,,,45.46609715086055,10.610447708134354,"(45.46609715086055, 10.610447708134354)",E,1961-1976,40.8,0.0,157.48,0.0,True,False,False,True,False,False,red,yellow,False,G,377.13,"B (93,13)",,0.0,71.76,0.0,1474.28,0,0,0.0,0,0,0,0,0,0,0,0,0,,,1.0,Fabbricato - involucro opaco,No,3.0,8.0,229.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,152.32,0.97,252.34,0.02,0.52,Generatore a combustione,,Gas naturale,26.6,,,,0.71,0.0,354.39,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,26.6,0.81,0.0,22.74,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,PIER PAOLO VISIOLI,Laurea magistrale in ingegneria,Ordine degli ingegneri,6.0,2.0,6.0,45.4663093,10.6101207,POINT (625868.3344640154 5036014.44660118),43369,3.0,3017179.0,17179.0,171790000009,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717910002.0,10002.0,1.0,0.0,0,0,1151.57275235,62754.9349026
62,62,1817700063517,29/06/2017,True,False,VIGEVANO,,50,2668,4,False,False,E.1(1),False,True,False,4,False,True,False,False,False,False,,Lombardia,VIGEVANO,via berceda 67/13,via berceda 67/13 VIGEVANO,1,,,,,E,1977-1992,104.0,0.0,407.81,0.0,True,False,False,True,False,False,red,green,False,E,210.58,"B (84,84)",,0.84,40.18,185.33,2063.74,0,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,293.91,0.72,122.33,0.02,0.06,Generatore a combustione,,Gas naturale,25.6,,,,0.64,0.82,189.88,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,25.6,0.78,0.01,20.7,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Alberto De Vizzi,Diploma di laurea in architettura,Ordine degli architetti,,,,45.3218787,8.8466726,POINT (487983.3083608053 5018719.488940756),16005,3.0,3018177.0,18177.0,181770000071,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817710003.0,10003.0,1.0,0.0,0,2,724.723242465,22282.5085202
63,63,1716500007019,02/07/2019,True,False,RONCADELLE,,16,7,6,False,False,E.1 (1),False,True,False,2,False,True,False,False,False,False,,Lombardia,RONCADELLE,CASTELLO 86,CASTELLO 86 RONCADELLE,,,45.525695523752745,10.156826231988118,"(45.52569552375275, 10.156826231988115)",E,1946-1960,33.4,0.0,137.6,0.0,True,False,False,True,False,False,red,yellow,False,G,587.34,"B (142,01)",,0.0,111.76,0.0,1879.57,0,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,2.0,Fabbricato - involucro trasparente,No,5.0,9.0,463.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,62.36,0.45,407.94,0.1,0.14,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0.0,556.64,,,,,,,0.0,0.0,0.0,,,,0.57,0.0,30.7,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,,,,,,,,,,True,True,False,False,True,False,LUIGI BETTONI,Laurea magistrale in architettura,Ordine degli architetti,6.0,2.0,6.0,45.5270162,10.1601758,POINT (590597.3607654334 5042152.507936045),272,3.0,3017165.0,17165.0,171650000005,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716510002.0,10002.0,1.0,0.0,0,0,2127.34768925,190667.189538
64,64,1211800014519,05/07/2019,True,False,SAMARATE,CA,2,484,1,False,False,E.1 (1),False,True,False,3,False,True,False,False,False,False,,Lombardia,SAMARATE,via Indipendenza 37,via Indipendenza 37 SAMARATE,T,,45.637402213039124,8.79200950884749,"(45.63740221303912, 8.79200950884749)",E,Prima del 1930,42.5,0.0,193.3,0.0,True,False,False,True,False,False,red,yellow,False,G,409.45,"B (53,58)",,0.0,77.91,0.0,1667.31,0,0,0.0,0,0,0,0,0,0,0,0,0,G,253.44,1.0,Fabbricato - involucro opaco,No,8.7,10.0,253.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,8.7,10.0,253.44,0.0,,147.21,0.76,275.21,0.14,0.11,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0.0,375.52,,,,,,,0.0,0.0,0.0,,,,0.57,0.0,33.93,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,,,,,,,,,,True,True,False,False,True,False,Mauro Zampollo,Diploma di geometra,Collegio dei geometri,1.0,3.0,1.0,45.63683289999999,8.792759499999999,POINT (483848.2281521984 5053719.3080341),3499,3.0,3012118.0,12118.0,121180000015,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211810004.0,10004.0,1.0,0.0,0,0,2027.95962132,188432.745543
65,65,1719800003419,02/07/2019,True,False,VEZZA D'OGLIO,,38,11,5,False,False,E.1 (1),False,True,False,14,False,False,True,False,False,False,,Lombardia,VEZZA D`OGLIO,Via San Sebastiano snc,Via San Sebastiano snc VEZZA D`OGLIO,1,,,,,F,2002,88.26,0.0,293.82,0.0,True,False,False,True,False,False,red,yellow,False,E,219.95,"C (114,67)",,13.27,43.61,2492.46,1394.33,0,0,0.0,0,0,0,0,0,0,0,0,0,,,1.0,Fabbricato - involucro opaco,No,12.9,8.0,198.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,202.24,0.69,126.1,0.01,0.27,Generatore a combustione,,Gas naturale,105.0,,,,0.76,0.03,165.01,,,,,,,0.0,0.0,0.0,Scalda-acqua,Energia elettrica,1.5,0.38,13.24,54.94,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,MATTEO EULI,Diploma di geometra,Collegio dei geometri,,,,46.2401312,10.4075549,POINT (608517.3301851114 5121691.085203197),34896,3.0,3017198.0,17198.0,171980000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719810001.0,10001.0,1.0,0.0,0,0,2433.33346388,105673.436512
66,66,1514601816619,03/07/2019,True,False,MILANO,,231,415,10,False,False,E.1 (1),False,True,False,1,False,True,False,False,False,False,,Lombardia,MILANO,viale MONZA 49,viale MONZA 49 MILANO,,,45.49161583157557,9.218053373787784,"(45.49161583157558, 9.218053373787782)",E,1930-1945,35.0,0.0,136.0,0.0,True,False,False,True,False,False,red,green,False,E,106.47,"B (41,15)",,0.0,20.26,0.0,357.04,0,0,0.0,0,0,0,0,0,0,0,0,0,,,1.0,Fabbricato - involucro opaco,Si,10.0,6.0,121.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,32.1,0.24,50.18,0.02,0.11,Generatore a combustione,,Gas naturale,26.0,,,,0.58,0.0,85.85,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,26.0,0.76,0.0,20.62,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,fabio marchese,Laurea magistrale in architettura,Ordine degli architetti,4.0,8.0,4.0,45.4915787,9.2181362,POINT (517044.8231069152 5037584.06236427),46616,3.0,3015146.0,15146.0,151460000984,984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514610006.0,10006.0,1.0,15146002.0,2,21,555.243227776,13966.3520172
67,67,1818200044619,02/07/2019,True,False,VOGHERA,,60,2809,6,False,False,E.1 (1),False,True,False,1,False,False,False,False,True,False,,Lombardia,VOGHERA,Corso Rosselli 116,Corso Rosselli 116 VOGHERA,T,,,,,E,1960,51.93,0.0,261.75,0.0,True,False,False,True,False,False,red,green,False,F,276.6,"B (106,07)",,0.0,52.63,0.0,1376.24,0,0,0.0,0,0,0,0,0,0,0,0,0,B,118.67,1.0,Fabbricato - involucro opaco,No,6.9,5.0,118.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,6.9,5.0,118.67,0.0,,202.6,0.77,209.79,0.02,0.11,Generatore a combustione,,Gas naturale,24.1,,,,0.83,0.0,252.33,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,24.1,0.83,0.0,24.27,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Matteo Pisa,Diploma di geometra,Collegio dei geometri,,,,44.9870381,8.9926704,POINT (499422.1851692531 4981510.525201287),18292,3.0,3018182.0,18182.0,181820000147,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818210004.0,10004.0,1.0,0.0,0,1,561.882917516,12404.3865102
68,68,1518200055419,02/07/2019,True,False,RHO,,16,266,101,False,False,E.1 (1),False,True,False,1,False,True,False,False,False,False,,Lombardia,RHO,VIA CARLO POERIO  7,VIA CARLO POERIO  7 RHO,T,,45.52709606728146,9.031876575073195,"(45.52709606728145, 9.031876575073197)",E,1962,34.0,0.0,140.1,0.0,True,False,False,True,False,False,red,red,False,G,282.86,"C (71,09)",,11.36,55.33,821.87,767.89,0,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,3.0,Impianto climatizzazione - inverno,No,3.7,10.0,269.73,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,65.11,0.46,167.58,0.03,0.47,Generatore a combustione,,Gas naturale,232.0,,,,0.71,0.0,235.72,,,,,,,0.0,0.0,0.0,Scalda-acqua,Energia elettrica,1.5,0.34,11.36,47.14,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,ALESSIO ATTANASIO,Diploma di geometra,Altro,4.0,8.0,4.0,45.46929249999999,9.2100242,POINT (516417.435258981 5035106.450126097),44965,3.0,3015146.0,15146.0,151460001523,1523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514610006.0,10006.0,1.0,15146003.0,3,18,594.076980986,21578.7410599
69,69,1700100001119,05/07/2019,True,False,ACQUAFREDDA,,6,157,8,False,False,E.1 (1),False,True,False,27,False,False,False,False,False,True,Ape volontario,Lombardia,ACQUAFREDDA,VIA GUGLIEMO MARCONI SNC,VIA GUGLIEMO MARCONI SNC ACQUAFREDDA,,,45.308088267207225,10.41038924174205,"(45.30808826720723, 10.41038924174205)",E,1961-1976,65.89,0.0,234.75,0.0,True,False,False,True,False,False,red,yellow,False,E,110.33,"B (51,55)",,0.0,20.99,0.0,696.51,0,0,0.0,0,0,0,0,0,0,0,0,0,,,1.0,Fabbricato - involucro opaco,No,5.0,5.0,55.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,103.15,0.44,56.32,0.01,0.29,Generatore a combustione,,Gas naturale,21.8,,,,0.65,0.0,86.59,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,21.8,0.78,0.0,23.74,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,ALBERTO FORMENTINI,Diploma di geometra,Collegio dei geometri,6.0,2.0,6.0,45.4700299,10.2385603,POINT (596815.9647916069 5035912.965390051),42911,3.0,3017021.0,17021.0,170210000010,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702110001.0,10001.0,1.0,0.0,0,0,4117.42294974,355667.326863
70,70,1615300009919,01/07/2019,True,False,OSIO SOTTO,,3,1822,7,False,False,E.1 (1),False,True,False,1,False,False,True,False,False,False,,Lombardia,OSIO SOTTO,Via Torquato Tasso  1,Via Torquato Tasso  1 OSIO SOTTO,T,,45.61900453001078,9.590895797597867,"(45.61900453001078, 9.590895797597868)",E,1946-1960,57.5,0.0,215.8,0.0,True,False,False,True,False,False,red,yellow,False,F,204.72,"B (63,14)",,0.0,38.96,0.0,1127.86,0,0,0.0,0,0,0,0,0,0,0,0,0,D,113.98,1.0,Fabbricato - involucro opaco,No,6.6,8.0,136.05,2.0,Fabbricato - involucro trasparente,No,38.0,9.0,176.26,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,14.2,7.0,113.98,0.0,,130.91,0.61,127.42,0.02,0.23,Generatore a combustione,,Gas naturale,24.0,,,,0.71,0.0,179.93,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,24.0,0.78,0.0,24.79,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Maicol Alborghetti,Diploma di geometra,Collegio dei geometri,5.0,1.0,5.0,45.61897020000001,9.5909908,POINT (546074.864691976 5051883.720557838),16157,3.0,3016153.0,16153.0,161530000006,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615310003.0,10003.0,1.0,0.0,0,0,2050.64304976,94153.8669872
71,71,1516600036819,05/07/2019,True,False,PADERNO DUGNANO,,26,281,2,False,False,E.1 (1),False,True,False,1,False,True,False,False,False,False,,Lombardia,PADERNO DUGNANO,Via Anzio 33,Via Anzio 33 PADERNO DUGNANO,2,,45.576347581984216,9.16714111087612,"(45.5763475819842, 9.16714111087612)",E,Dopo il 2006,154.0,154.0,841.5,841.5,True,True,False,True,False,False,green,yellow,True,A2,54.12,"A1 (83,79)",,22.29,12.02,4273.89,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1424,A2,54.03,1.0,Fabbricato - involucro opaco,No,1578.7,3.0,54.07,2.0,Fabbricato - involucro trasparente,No,2272.7,3.0,54.08,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,1907.8,3.0,54.03,0.0,,461.64,0.55,12.36,0.06,0.0,Pompa di calore,,Energia elettrica,14.82,,,,1.5,11.24,8.25,Pompa di calore,Energia elettrica,5.0,,,,1.89,4.07,16.9,Generatore ad effetto joule,Energia elettrica,0.5,0.5,6.98,28.97,,,,,,,Pompa di calore,Energia elettrica,14.82,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,ALESSANDRO RINCO,Diploma di geometra,Collegio dei geometri,4.0,8.0,4.0,45.57575019999999,9.1673516,POINT (513057.1010453834 5046925.805951999),34870,3.0,3015166.0,15166.0,151660000060,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516610001.0,10001.0,1.0,0.0,0,4,856.829383418,43804.9204067
72,72,1506100001219,02/07/2019,True,False,CASSINETTA DI LUGAGNANO,,6,493,5,False,False,E.1 (1),False,True,False,9,False,True,False,False,False,False,,Lombardia,CASSINETTA DI LUGAGNANO,Via Don Ravazzi 3/F,Via Don Ravazzi 3/F CASSINETTA DI LUGAGNANO,T,,45.42283486500291,8.90976647231382,"(45.42283486500291, 8.90976647231382)",E,1997,54.03,0.0,203.22,0.0,True,False,False,True,False,False,red,yellow,False,C,96.85,"B (66,63)",,0.0,18.43,0.0,501.39,0,0,0.0,0,0,0,0,0,0,0,0,0,C,88.37,1.0,Fabbricato - involucro opaco,No,22.8,6.0,88.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,22.8,6.0,88.37,0.0,,146.85,0.72,52.64,0.05,0.07,Generatore a combustione,,Gas naturale,20.0,,,,0.74,0.0,71.36,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,20.0,0.75,0.0,25.49,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Davide Riva,Diploma di geometra,Collegio dei geometri,4.0,8.0,4.0,45.4220519,8.909820300000002,POINT (492944.8336064533 5029840.711329197),42777,3.0,3015061.0,15061.0,150610000009,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506110001.0,10001.0,1.0,0.0,0,0,842.087490737,26374.0764848
73,73,1406100020619,05/07/2019,True,False,SONDRIO,,32,158,13,False,False,E.1 (1),False,True,False,1,False,True,False,False,False,False,,Lombardia,SONDRIO,Via Antonio Longoni 21,Via Antonio Longoni 21 SONDRIO,1,,46.17305753451623,9.871740487835453,"(46.173057534516225, 9.871740487835451)",E,1930-1945,53.38,0.0,221.43,0.0,True,False,False,True,False,False,red,red,False,G,655.31,"B (118,79)",,0.0,124.7,0.0,3351.58,0,0,0.0,0,0,0,0,0,0,0,0,0,G,418.68,1.0,Fabbricato - involucro opaco,No,4.5,10.0,454.9,2.0,Fabbricato - involucro trasparente,No,8.6,10.0,619.08,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,5.1,10.0,418.68,0.0,,258.86,1.17,452.65,0.04,0.24,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0.0,617.64,,,,,,,0.0,0.0,0.0,,,,0.57,0.0,37.67,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,,,,,,,,,,True,True,False,False,True,False,MICHELE GIUGNI,Laurea magistrale in ingegneria,Ordine degli ingegneri,3.0,7.0,3.0,46.172813,9.8708194,POINT (567219.2289818201 5113617.029773668),14488,3.0,3014061.0,14061.0,140610000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406110006.0,10006.0,1.0,0.0,0,1,175.814268513,1784.67112775
